2024-02-07 12:03, success, 0.578864
2024-02-08 00:08, success, 0.532454
2024-02-08 12:03, success, 0.385656
2024-02-09 00:08, success, 0.322712
2024-02-09 12:03, success, 0.576354
2024-02-10 00:08, success, 0.515817
2024-02-10 12:02, success, 0.378372
2024-02-11 00:09, success, 0.580757
2024-02-11 12:02, success, 0.587419
2024-02-12 00:08, success, 0.378794
2024-02-12 12:03, success, 0.583376
2024-02-13 00:08, success, 0.398476
2024-02-13 12:03, success, 0.576045
2024-02-14 00:08, success, 0.354791
2024-02-14 12:03, success, 0.419449
2024-02-15 00:08, success, 0.680606
2024-02-15 12:02, success, 0.390539
2024-02-16 00:07, success, 0.348992
2024-02-16 12:03, success, 0.639833
2024-02-17 00:08, success, 0.430465
2024-02-17 12:02, success, 0.349591
2024-02-18 00:08, success, 0.357501
2024-02-18 12:02, success, 0.600540
2024-02-19 00:08, success, 0.382514
2024-02-19 12:03, success, 0.389482
2024-02-20 00:07, success, 0.522253
2024-02-20 12:03, success, 0.332548
2024-02-21 00:08, success, 0.329827
2024-02-21 12:03, success, 0.395383
2024-02-22 00:07, success, 0.349262
2024-02-22 12:03, success, 0.407311
2024-02-23 00:07, success, 0.400600
2024-02-23 12:03, success, 0.382300
2024-02-24 00:07, success, 0.346706
2024-02-24 12:02, success, 0.413375
2024-02-25 00:08, success, 0.347705
2024-02-25 12:03, success, 0.391142
2024-02-26 00:08, success, 0.586821
2024-02-26 12:03, success, 0.607099
2024-02-27 00:08, success, 0.547472
2024-02-27 12:03, success, 0.547183
2024-02-28 00:07, success, 0.395789
2024-02-28 12:03, success, 0.361648
2024-02-29 00:07, success, 0.332318
2024-02-29 12:03, success, 0.390530
2024-03-01 00:09, success, 0.485674
2024-03-01 12:03, success, 0.360473
2024-03-02 00:07, success, 0.345655
2024-03-02 12:02, success, 0.519459
2024-03-03 00:08, success, 0.338327
2024-03-03 12:03, success, 0.579743
2024-03-04 00:08, success, 0.422442
2024-03-04 12:07, success, 0.600093
2024-03-05 00:07, success, 0.431448
2024-03-05 12:03, success, 0.402010
2024-03-06 00:08, success, 0.383884
2024-03-06 12:04, success, 0.576284
2024-03-07 00:06, success, 0.751965
2024-03-07 12:03, success, 0.342185
2024-03-08 00:08, success, 0.484267
2024-03-08 12:03, success, 0.602317
2024-03-09 00:07, success, 0.365556
2024-03-09 12:02, success, 0.382781
2024-03-10 00:09, success, 0.538046
2024-03-10 12:02, success, 0.327399
2024-03-11 00:08, success, 0.376580
2024-03-11 12:03, success, 0.423706
2024-03-12 00:07, success, 0.391642
2024-03-12 12:03, success, 0.409871
2024-03-13 00:08, success, 0.393602
2024-03-13 12:04, success, 0.395763
2024-03-14 00:08, success, 0.560880
2024-03-14 12:03, success, 0.505823
2024-03-15 00:07, success, 0.414059
2024-03-15 12:03, success, 0.609774
2024-03-16 00:08, success, 0.528310
2024-03-16 12:03, success, 0.523025
2024-03-17 00:09, success, 0.362494
2024-03-17 12:03, success, 0.411291
2024-03-18 00:08, success, 0.595166
2024-03-18 12:03, success, 0.377882
2024-03-19 00:08, success, 0.381847
2024-03-19 12:03, success, 0.914210
2024-03-20 00:07, success, 3.675306
2024-03-20 12:03, success, 0.401899
2024-03-21 00:09, success, 0.440859
2024-03-21 12:03, success, 0.394162
2024-03-22 00:08, success, 0.369733
2024-03-22 12:03, success, 0.437197
2024-03-23 00:07, success, 0.350790
2024-03-23 12:03, success, 0.349528
2024-03-24 00:09, success, 0.431890
2024-03-24 12:02, success, 0.359732
2024-03-25 00:08, success, 0.358595
2024-03-25 12:03, success, 0.607646
2024-03-26 00:07, success, 0.609561
2024-03-26 12:03, success, 0.413350
2024-03-27 00:07, success, 0.521658
2024-03-27 12:03, success, 0.423542
2024-03-28 00:08, success, 0.404734
2024-03-28 12:04, success, 0.411809
2024-03-29 00:08, success, 0.376556
2024-03-29 12:03, success, 0.608462
2024-03-30 00:07, success, 0.404465
2024-03-30 12:02, success, 0.356532
2024-03-31 00:09, success, 0.554375
2024-03-31 12:02, success, 0.401118
2024-04-01 00:10, success, 0.594306
2024-04-01 12:04, success, 0.571308
2024-04-02 00:08, success, 0.430268
2024-04-02 12:04, success, 0.539932
2024-04-03 00:08, success, 0.406051
2024-04-03 12:03, success, 0.342672
2024-04-04 00:09, success, 0.555401
2024-04-04 12:03, success, 0.570312
2024-04-05 00:08, success, 0.600770
2024-04-05 12:03, success, 0.363065
2024-04-06 00:07, success, 0.393881
2024-04-06 12:02, success, 0.516026
2024-04-07 00:09, success, 0.402708
2024-04-07 12:03, success, 0.386868
2024-04-08 00:08, success, 0.334788
2024-04-08 12:03, success, 0.409580
2024-04-09 00:08, success, 0.550986
2024-04-09 12:04, success, 0.397187
2024-04-10 00:08, success, 0.520320
2024-04-10 12:03, success, 0.403755
2024-04-11 00:08, success, 0.558414
2024-04-11 12:03, success, 0.553642
2024-04-12 00:08, success, 0.433061
2024-04-12 12:03, success, 0.399711
2024-04-13 00:07, success, 0.677643
2024-04-13 12:02, success, 0.354433
2024-04-14 00:12, success, 0.532255
2024-04-14 14:06, success, 0.401011
2024-04-15 00:04, success, 0.369012
2024-04-15 12:03, success, 0.382662
2024-04-16 00:08, success, 0.534204
2024-04-16 12:03, success, 0.391626
2024-04-17 00:08, success, 0.554812
2024-04-17 12:03, success, 0.608175
2024-04-18 00:08, success, 0.446340
2024-04-18 12:03, success, 0.540394
2024-04-19 00:07, success, 0.363751
2024-04-19 12:03, success, 0.376291
2024-04-20 00:08, success, 0.412863
2024-04-20 12:03, success, 0.414747
2024-04-21 00:09, success, 0.410175
2024-04-21 12:04, success, 0.359055
2024-04-22 00:09, success, 0.578873
2024-04-22 12:03, success, 0.422387
2024-04-23 00:08, success, 0.523388
2024-04-23 12:03, success, 0.522141
2024-04-24 00:08, success, 0.467707
2024-04-24 12:03, success, 0.419512
2024-04-25 00:08, success, 2.705455
2024-04-25 12:03, success, 0.390763
2024-04-26 00:08, success, 0.571220
2024-04-26 12:03, success, 0.343410
2024-04-27 00:08, success, 0.426285
2024-04-27 12:03, success, 0.395056
2024-04-28 00:09, success, 0.513033
2024-04-28 12:03, success, 0.591299
2024-04-29 00:08, success, 0.373773
2024-04-29 12:03, success, 0.389822
2024-04-30 00:07, success, 0.436323
2024-04-30 12:03, success, 0.197723
2024-05-01 00:09, success, 0.510340
2024-05-01 12:03, success, 0.387709
2024-05-02 00:08, success, 0.403890
2024-05-02 12:03, success, 0.535760
2024-05-03 00:08, success, 0.417928
2024-05-03 12:03, success, 0.540794
2024-05-04 00:08, success, 0.496843
2024-05-04 12:02, success, 0.381573
2024-05-05 00:09, success, 0.510392
2024-05-05 12:03, success, 0.412149
2024-05-06 00:08, success, 0.361560
2024-05-06 12:03, success, 0.346783
2024-05-07 00:08, success, 0.371355
2024-05-07 12:03, success, 0.463574
2024-05-08 00:07, success, 0.416979
2024-05-08 12:03, success, 0.454046
2024-05-09 00:08, success, 0.520705
2024-05-09 12:03, success, 0.550292
2024-05-10 00:08, success, 0.372980
2024-05-10 12:03, success, 0.428151
2024-05-11 00:08, success, 0.589569
2024-05-11 12:03, success, 0.571598
2024-05-12 00:09, success, 0.364372
2024-05-12 12:03, success, 0.353457
2024-05-13 00:08, success, 0.532721
2024-05-13 12:03, success, 0.419849
2024-05-14 00:08, success, 0.535507
2024-05-14 12:03, success, 0.565933
2024-05-15 00:08, success, 0.512153
2024-05-15 12:04, success, 0.389533
2024-05-16 00:08, success, 0.620702
2024-05-16 12:03, success, 0.356895
2024-05-17 00:08, success, 0.462163
2024-05-17 12:03, success, 0.530320
2024-05-18 00:08, success, 0.565591
2024-05-18 12:03, success, 0.373299
2024-05-19 00:09, success, 0.510181
2024-05-19 12:03, success, 0.409381
2024-05-20 00:08, success, 0.408443
2024-05-20 12:04, success, 0.394707
2024-05-21 00:08, success, 0.593905
2024-05-21 12:03, success, 0.421597
2024-05-22 00:08, success, 0.423013
2024-05-22 12:03, success, 0.378034
2024-05-23 00:08, success, 0.537511
2024-05-23 12:03, success, 0.563295
2024-05-24 00:09, success, 0.572822
2024-05-24 12:03, success, 0.355279
2024-05-25 00:08, success, 0.383934
2024-05-25 12:03, success, 0.374075
2024-05-26 00:09, success, 0.615623
2024-05-26 12:03, success, 0.413534
2024-05-27 00:08, success, 0.410711
2024-05-27 12:03, success, 0.416535
2024-05-28 00:08, success, 0.526282
2024-05-28 12:03, success, 0.421389
2024-05-29 00:09, success, 0.413989
2024-05-29 12:03, success, 0.371771
2024-05-30 00:09, success, 0.409292
2024-05-30 12:03, success, 0.408296
2024-05-31 00:08, success, 0.583294
2024-05-31 12:03, success, 0.596919
2024-06-01 00:09, success, 0.356805
2024-06-01 12:03, success, 0.433350
2024-06-02 00:09, success, 0.323671
2024-06-02 12:03, success, 0.415611
2024-06-03 00:09, success, 0.361570
2024-06-03 12:19, success, 0.528788
2024-06-04 00:49, success, 0.436244
2024-06-04 12:19, success, 0.480145
2024-06-05 00:47, success, 0.342699
2024-06-05 12:19, success, 0.564550
2024-06-06 00:47, success, 0.575405
2024-06-06 12:19, success, 0.368724
2024-06-07 00:50, success, 0.387636
2024-06-07 12:20, success, 0.530749
2024-06-08 00:48, success, 0.414036
2024-06-08 12:17, success, 0.556194
2024-06-09 00:53, success, 0.349797
2024-06-09 12:18, success, 0.555262
2024-06-10 00:50, success, 0.420414
2024-06-10 12:19, success, 0.379293
2024-06-11 00:08, success, 0.592833
2024-06-11 12:03, success, 0.952106
2024-06-12 00:09, success, 0.428385
2024-06-12 12:03, success, 0.538693
2024-06-13 00:09, success, 0.401849
2024-06-13 12:04, success, 0.408760
2024-06-14 00:08, success, 0.399675
2024-06-14 12:03, success, 0.348418
2024-06-15 00:08, success, 0.358436
2024-06-15 12:03, success, 0.347280
2024-06-16 00:09, success, 0.386152
2024-06-16 12:03, success, 0.350983
2024-06-17 00:09, success, 0.435648
2024-06-17 12:03, success, 0.819901
2024-06-18 00:09, success, 0.687300
2024-06-18 12:03, success, 0.721153
2024-06-19 00:09, success, 0.329560
2024-06-19 12:03, success, 0.410455
2024-06-20 00:08, success, 0.412489
2024-06-20 12:03, success, 0.538832
2024-06-21 00:08, success, 0.557354
2024-06-21 12:03, success, 0.377095
2024-06-22 00:08, success, 0.567870
2024-06-22 12:03, success, 0.416644
2024-06-23 00:09, success, 0.577442
2024-06-23 12:03, success, 0.349962
2024-06-24 00:10, success, 0.532064
2024-06-24 12:03, success, 0.587016
2024-06-25 00:08, success, 0.460550
2024-06-25 12:03, success, 0.422930
2024-06-26 00:08, success, 0.608428
2024-06-26 12:03, success, 0.420740
2024-06-27 00:09, success, 0.466357
2024-06-27 12:03, success, 0.523634
2024-06-28 00:08, success, 0.350517
2024-06-28 12:03, success, 0.548300
2024-06-29 00:08, success, 0.411172
2024-06-29 12:03, success, 0.509574
2024-06-30 00:09, success, 0.412788
2024-06-30 12:04, success, 0.390014
2024-07-01 00:10, success, 0.517151
2024-07-01 12:03, success, 0.421741
2024-07-02 00:09, success, 0.443692
2024-07-02 12:03, success, 0.383626
2024-07-03 00:08, success, 0.540837
2024-07-03 12:03, success, 0.537554
2024-07-04 00:08, success, 0.462571
2024-07-04 12:03, success, 0.415128
2024-07-05 00:08, success, 0.536800
2024-07-05 12:03, success, 0.411949
2024-07-06 00:08, success, 0.431761
2024-07-06 12:03, success, 0.363724
2024-07-07 00:09, success, 0.461626
2024-07-07 12:03, success, 0.433517
2024-07-08 00:09, success, 0.321878
2024-07-08 12:03, success, 0.655066
2024-07-09 00:09, success, 0.539653
2024-07-09 12:04, success, 0.686190
2024-07-10 00:09, success, 0.406317
2024-07-10 12:03, success, 0.607112
2024-07-11 00:09, success, 0.395397
2024-07-11 12:03, success, 0.529892
2024-07-12 00:09, success, 0.379883
2024-07-12 12:03, success, 0.406900
2024-07-13 00:09, success, 0.413822
2024-07-13 12:03, success, 0.513327
2024-07-14 00:10, success, 0.549143
2024-07-14 12:06, success, 0.410473
2024-07-15 00:09, success, 0.580497
2024-07-15 12:04, success, 0.197498
2024-07-16 00:09, success, 0.380324
2024-07-16 12:03, success, 0.362638
2024-07-17 00:09, success, 0.410741
2024-07-17 12:03, success, 0.717642
2024-07-18 00:09, success, 0.363340
2024-07-18 12:03, success, 0.435692
2024-07-19 00:09, success, 0.348581
2024-07-19 12:03, success, 0.319168
2024-07-20 00:08, success, 0.418693
2024-07-20 12:03, success, 0.422389
2024-07-21 00:10, success, 0.463702
2024-07-21 12:04, success, 0.410837
2024-07-22 00:09, success, 0.420624
2024-07-22 12:03, success, 0.454137
2024-07-23 00:09, success, 0.388921
2024-07-23 12:03, success, 0.351377
2024-07-24 00:10, success, 0.604909
2024-07-24 12:03, success, 0.411288
2024-07-25 00:09, success, 0.578206
2024-07-25 12:03, success, 0.582608
2024-07-26 00:09, success, 0.334799
2024-07-26 12:03, success, 0.412794
2024-07-27 00:09, success, 0.333498
2024-07-27 12:04, success, 0.411113
2024-07-28 00:10, success, 0.427263
2024-07-28 12:03, success, 0.335947
2024-07-29 00:09, success, 0.370133
2024-07-29 12:04, success, 0.550240
2024-07-30 00:09, success, 0.616899
2024-07-30 12:03, success, 0.344681
2024-07-31 00:07, success, 0.551810
2024-07-31 12:03, success, 0.393478
2024-08-01 00:10, success, 0.315222
2024-08-01 12:03, success, 0.370290
2024-08-02 00:09, success, 0.602287
2024-08-02 12:03, success, 0.341802
2024-08-03 00:09, success, 0.614482
2024-08-03 12:03, success, 0.364955
2024-08-04 00:10, success, 0.402472
2024-08-04 12:03, success, 0.349975
2024-08-05 00:09, success, 0.407791
2024-08-05 12:03, success, 0.369563
2024-08-06 00:09, success, 0.338683
2024-08-06 12:03, success, 0.552000
2024-08-07 00:09, success, 0.366789
2024-08-07 12:03, success, 0.576346
2024-08-08 00:09, success, 0.421538
2024-08-08 12:03, success, 0.369843
2024-08-09 00:09, success, 0.394331
2024-08-09 12:03, success, 0.333105
2024-08-10 00:09, success, 0.405790
2024-08-10 12:03, success, 0.374492
2024-08-11 00:10, success, 0.334352
2024-08-11 12:03, success, 0.598336
2024-08-12 00:09, success, 0.389641
2024-08-12 12:04, success, 0.409923
2024-08-13 00:09, success, 0.546408
2024-08-13 12:04, success, 0.415563
2024-08-14 00:09, success, 0.376080
2024-08-14 12:04, success, 0.423910
2024-08-15 00:09, success, 0.514630
2024-08-15 12:04, success, 0.421066
2024-08-16 00:09, success, 0.340904
2024-08-16 12:03, success, 0.568675
2024-08-17 00:09, success, 0.548395
2024-08-17 12:03, success, 0.334147
2024-08-18 00:10, success, 0.348261
2024-08-18 12:04, success, 0.350344
2024-08-19 00:09, success, 0.446136
2024-08-19 12:03, success, 0.377069
2024-08-20 00:09, success, 0.378165
2024-08-20 12:04, success, 0.361189
2024-08-21 00:09, success, 0.386386
2024-08-21 12:03, success, 0.521184
2024-08-22 00:09, success, 0.415362
2024-08-22 12:03, success, 0.422388
2024-08-23 00:09, success, 0.424640
2024-08-23 12:03, success, 0.373095
2024-08-24 00:09, success, 0.533404
2024-08-24 12:03, success, 0.508915
2024-08-25 00:10, success, 0.353705
2024-08-25 12:03, success, 0.410862
2024-08-26 00:09, success, 0.425067
2024-08-26 12:03, success, 0.414928
2024-08-27 00:09, success, 0.557980
2024-08-27 12:03, success, 0.373412
2024-08-28 00:09, success, 0.424100
2024-08-28 12:04, success, 0.606562
2024-08-29 00:09, success, 0.503333
2024-08-29 12:03, success, 0.499935
2024-08-30 00:09, success, 0.424806
2024-08-30 12:03, success, 0.401149
2024-08-31 00:09, success, 0.383738
2024-08-31 12:03, success, 0.398940
2024-09-01 00:11, success, 0.399413
2024-09-01 12:03, success, 0.353801
2024-09-02 00:10, success, 0.517762
2024-09-02 12:03, success, 0.451837
2024-09-03 00:09, success, 0.544585
2024-09-03 12:03, success, 0.539746
2024-09-04 00:09, success, 0.420953
2024-09-04 12:04, success, 0.399517
2024-09-05 00:09, success, 0.581829
2024-09-05 12:03, success, 0.551845
2024-09-06 00:09, success, 0.412065
2024-09-06 12:03, success, 0.575680
2024-09-07 00:09, success, 0.347415
2024-09-07 12:03, success, 0.325969
2024-09-08 00:11, success, 0.583849
2024-09-08 12:03, success, 0.385386
2024-09-09 00:10, success, 0.554420
2024-09-09 12:04, success, 0.357188
2024-09-10 00:09, success, 0.527617
2024-09-10 12:04, success, 0.607914
2024-09-11 00:09, success, 0.382987
2024-09-11 12:03, success, 0.348506
2024-09-12 00:09, success, 0.345684
2024-09-12 12:03, success, 0.518270
2024-09-13 00:10, success, 0.421326
2024-09-13 12:03, success, 0.558347
2024-09-14 00:09, success, 0.355249
2024-09-14 12:03, success, 0.383780
2024-09-15 00:11, success, 0.522760
2024-09-15 12:03, success, 0.406047
2024-09-16 00:10, success, 0.429729
2024-09-16 12:04, success, 0.403545
2024-09-17 00:08, success, 0.343646
2024-09-17 12:03, success, 0.434562
2024-09-18 00:09, success, 0.640629
2024-09-18 12:03, success, 0.589983
2024-09-19 00:10, success, 0.498959
2024-09-19 12:04, success, 0.389692
2024-09-20 00:10, success, 0.354734
2024-09-20 12:03, success, 0.382077
2024-09-21 00:09, success, 0.399917
2024-09-21 12:03, success, 0.384306
2024-09-22 00:11, success, 0.363028
2024-09-22 12:03, success, 0.580516
2024-09-23 00:10, success, 0.404899
2024-09-23 12:04, success, 0.497575
2024-09-24 00:10, success, 0.674257
2024-09-24 12:03, success, 0.438592
2024-09-25 00:10, success, 0.520117
2024-09-25 12:03, success, 0.400764
2024-09-26 00:10, success, 0.420729
2024-09-26 12:04, success, 0.531948
2024-09-27 00:10, success, 0.364799
2024-09-27 12:24, success, 0.398762
2024-09-28 00:10, success, 0.414993
2024-09-28 12:03, success, 0.409562
2024-09-29 00:11, success, 0.410471
2024-09-29 12:03, success, 0.362565
2024-09-30 00:10, success, 0.413938
2024-09-30 12:03, success, 0.522217
2024-10-01 00:11, success, 0.352855
2024-10-01 12:04, success, 0.422349
2024-10-02 00:10, success, 0.434379
2024-10-02 12:04, success, 0.586681
2024-10-03 00:10, success, 0.363689
2024-10-03 12:03, success, 0.415245
2024-10-04 00:10, success, 0.362054
2024-10-04 12:04, success, 0.427494
2024-10-05 00:10, success, 0.410834
2024-10-05 12:03, success, 0.343743
2024-10-06 00:11, success, 0.606702
2024-10-06 12:03, success, 0.521928
2024-10-07 00:11, success, 0.386967
2024-10-07 12:04, success, 0.406963
2024-10-08 00:10, success, 0.412133
2024-10-08 12:03, success, 0.365118
2024-10-09 00:10, success, 0.406674
2024-10-09 12:04, success, 0.419057
2024-10-10 00:10, success, 0.398042
2024-10-10 12:04, success, 0.595630
2024-10-11 00:10, success, 0.468688
2024-10-11 12:03, success, 0.581706
2024-10-12 00:10, success, 0.552354
2024-10-12 12:03, success, 0.343550
2024-10-13 00:11, success, 0.615878
2024-10-13 12:03, success, 0.387134
2024-10-14 00:11, success, 0.430953
2024-10-14 12:04, success, 0.176102
2024-10-15 00:10, success, 0.469057
2024-10-15 12:03, success, 0.606492
2024-10-16 00:10, success, 0.397725
2024-10-16 12:04, success, 0.591433
2024-10-17 00:10, success, 0.410850
2024-10-17 12:04, success, 0.586234
2024-10-18 00:10, success, 0.448659
2024-10-18 12:03, success, 0.401137
2024-10-19 00:10, success, 0.388438
2024-10-19 12:04, success, 0.382492
2024-10-20 00:11, success, 0.531658
2024-10-20 12:04, success, 0.622323
2024-10-21 00:11, success, 0.294983
2024-10-21 12:04, success, 0.562311
2024-10-22 00:10, success, 0.440932
2024-10-22 12:04, success, 0.409248
2024-10-23 00:10, success, 0.398031
2024-10-23 12:04, success, 0.383311
2024-10-24 00:10, success, 0.427167
2024-10-24 12:04, success, 0.365968
2024-10-25 00:10, success, 0.553409
2024-10-25 12:04, success, 0.610649
2024-10-26 00:10, success, 0.563492
2024-10-26 12:04, success, 0.428869
2024-10-27 00:11, success, 0.433641
2024-10-27 12:03, success, 0.413106
2024-10-28 00:11, success, 0.421097
2024-10-28 12:04, success, 0.407496
2024-10-29 00:10, success, 0.648669
2024-10-29 12:04, success, 0.391564
2024-10-30 00:10, success, 0.660091
2024-10-30 12:04, success, 0.417278
2024-10-31 00:10, success, 0.413910
2024-10-31 12:04, success, 0.416344
2024-11-01 00:11, success, 0.362493
2024-11-01 12:04, success, 0.390054
2024-11-02 00:10, success, 0.579528
2024-11-02 12:03, success, 0.394815
2024-11-03 00:11, success, 0.403437
2024-11-03 12:03, success, 0.402957
2024-11-04 00:11, success, 0.342391
2024-11-04 12:04, success, 0.567655
2024-11-05 00:10, success, 0.560652
2024-11-05 12:04, success, 0.331846
2024-11-06 00:10, success, 0.400941
2024-11-06 12:04, success, 0.428042
2024-11-07 00:10, success, 0.572599
2024-11-07 12:03, success, 0.372354
2024-11-08 00:10, success, 0.447392
2024-11-08 12:03, success, 0.387239
2024-11-09 00:10, success, 0.369132
2024-11-09 12:03, success, 0.402146
2024-11-10 00:11, success, 0.682743
2024-11-10 12:03, success, 0.414270
2024-11-11 00:10, success, 0.394295
2024-11-11 12:04, success, 0.563250
2024-11-12 00:10, success, 0.363754
2024-11-12 12:04, success, 0.357983
2024-11-13 00:10, success, 0.396672
2024-11-13 12:04, success, 0.562480
2024-11-14 00:10, success, 0.803093
2024-11-14 12:04, success, 0.397397
2024-11-15 00:11, success, 0.539932
2024-11-15 12:04, success, 0.392526
2024-11-16 00:11, success, 0.551612
2024-11-16 12:03, success, 0.341002
2024-11-17 00:11, success, 0.363907
2024-11-17 12:03, success, 0.359862
2024-11-18 00:11, success, 0.538940
2024-11-18 12:04, success, 0.537307
2024-11-19 00:11, success, 0.376524
2024-11-19 12:04, success, 0.385944
2024-11-20 00:11, success, 0.634321
2024-11-20 12:04, success, 0.529100
2024-11-21 00:11, success, 0.385228
2024-11-21 12:04, success, 0.351473
2024-11-22 00:11, success, 0.442526
2024-11-22 12:04, success, 0.430677
2024-11-23 00:10, success, 0.372603
2024-11-23 12:03, success, 0.407364
2024-11-24 00:12, success, 0.560741
2024-11-24 12:03, success, 0.525822
2024-11-25 00:11, success, 0.452250
2024-11-25 12:04, success, 0.385539
2024-11-26 00:11, success, 0.567740
2024-11-26 12:04, success, 0.443531
2024-11-27 00:11, success, 0.340345
2024-11-27 12:04, success, 0.559530
2024-11-28 00:11, success, 0.489304
2024-11-28 12:04, success, 0.589844
2024-11-29 00:11, success, 0.602624
2024-11-29 12:04, success, 0.601971
2024-11-30 00:11, success, 0.368910
2024-11-30 12:03, success, 0.406071
2024-12-01 00:13, success, 0.375916
2024-12-01 12:03, success, 0.628800
2024-12-02 00:12, success, 0.451592
2024-12-02 12:04, success, 0.354405
2024-12-03 00:12, success, 0.626950
2024-12-03 12:25, success, 0.599045
